NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
629831 196.570489 25.467331 0.02429 9.49 -2363067750551539.50 -99.00 1.13395 nan blue
630470 204.221499 17.386980 0.02271 10.69 -2463748658628374.00 -99.00 2.50793 nan blue
630914 209.650362 29.389245 0.01926 9.11 0.30 0.00 0.99087 -9.62 blue
611456 197.113692 28.320490 0.02168 10.69 0.19 0.00 2.51306 -11.41 red
426987 196.669023 28.929964 0.02525 9.47 80040608206138.05 -99.00 1.12427 4.43 blue
672928 196.076734 28.468623 0.02577 10.23 0.06 0.00 1.58415 -11.48 red
427064 196.462512 29.809987 0.02363 9.99 0.06 0.00 1.39041 -11.23 red
628008 184.095527 23.892238 0.02260 10.26 -2041297606219562.75 -99.00 1.61376 nan blue
629626 194.933684 27.743205 0.02480 8.36 0.22 0.00 0.76708 -9.02 blue
629833 196.592288 29.657382 0.02300 9.88 1.12 0.00 1.32267 -9.83 blue
427498 195.832506 28.617268 0.01988 9.64 34921715228024.68 -99.00 1.20337 3.90 blue
427517 195.713545 28.482439 0.02357 9.50 0.04 0.00 1.13584 -10.93 red
427686 194.048296 29.398230 0.02410 8.91 0.06 0.00 0.92414 -10.13 blue
474028 168.916342 26.911660 0.02684 9.99 0.31 0.00 1.39407 -10.51 red
664188 178.732546 29.342543 0.02127 9.37 0.64 0.00 1.08729 -9.57 blue
629839 196.635008 28.902192 0.02386 9.00 -2208896776185166.50 -99.00 0.95211 nan blue
474628 170.313606 26.251665 0.02080 9.06 2.19 0.00 0.97273 -8.72 blue
630478 204.338550 19.261953 0.02183 9.03 2.00 0.00 0.96455 -8.73 blue
474909 171.758834 28.075446 0.02376 9.00 0.13 0.00 0.95313 -9.88 blue
475047 171.110531 29.866952 0.02443 10.03 0.00 1.00 1.42113 -12.40 red
660050 171.618615 29.871791 0.02765 9.70 0.54 0.00 1.22532 -9.96 blue
478069 181.409256 27.388375 0.02592 9.47 0.07 0.00 1.12399 -10.63 red
475352 171.533111 27.910041 0.02423 8.92 1.08 0.00 0.92503 -8.88 blue
475454 172.885096 28.288132 0.02377 9.77 1.08 0.00 1.26245 -9.73 blue
478464 182.505737 29.364935 0.02202 9.02 0.07 0.00 0.95945 -10.18 blue
473872 168.329493 25.862750 0.02149 9.99 4.45 0.00 1.39590 -9.34 blue
626268 169.592538 21.501328 0.02153 8.69 0.03 0.00 0.85853 -10.29 blue
665476 181.524596 28.238059 0.02734 10.79 0.67 0.00 2.99924 -10.97 red
474186 169.715186 28.628547 0.02089 9.07 0.28 0.00 0.97676 -9.63 blue
474693 169.281967 26.902114 0.02645 9.87 0.11 0.00 1.31801 -10.84 red
479565 184.388028 26.397994 0.02495 9.55 0.72 0.00 1.15902 -9.69 blue
629843 196.719919 29.100803 0.02240 7.24 0.08 0.00 0.53200 -8.32 blue
474924 171.979118 28.892148 0.02240 9.13 0.23 0.00 0.99550 -9.76 blue
479689 184.824375 28.264092 0.02686 9.33 37748111509284.40 -99.00 1.06528 4.25 blue
475515 174.721246 26.309999 0.02051 9.25 0.64 0.00 1.04007 -9.44 blue
479762 184.931816 28.272705 0.02654 9.45 0.64 0.00 1.11530 -9.65 blue
477370 178.944350 29.941470 0.02267 10.16 1.91 0.00 1.52551 -9.88 blue
475070 171.610917 29.397153 0.02256 9.68 1.61 0.00 1.22131 -9.48 blue
480392 185.042519 28.388961 0.02549 10.44 0.02 1.00 1.84132 -12.10 red
480432 185.297299 28.078329 0.02742 10.35 0.28 0.00 1.71758 -10.91 red
480511 186.893704 27.739911 0.02317 8.84 0.02 1.00 0.90219 -10.61 red
629628 194.937145 27.763388 0.02700 8.76 0.14 0.00 0.87539 -9.60 blue
629630 194.945803 27.605815 0.02520 8.89 0.00 0.00 0.91769 -13.44 red
475456 173.089808 28.048234 0.02325 10.74 0.64 0.00 2.73157 -10.93 red
477867 179.566989 26.558769 0.02237 9.03 0.00 1.00 0.96184 -11.70 red
477967 179.685964 28.289551 0.02741 10.82 3.00 0.00 3.14809 -10.34 blue
475864 175.163769 28.864089 0.02277 10.08 2.91 0.00 1.45696 -9.62 blue
477994 179.658967 27.969199 0.02730 9.34 0.19 0.00 1.06998 -10.05 blue
426963 196.916535 28.828791 0.02603 9.74 0.01 0.00 1.24491 -11.58 red
426974 196.907980 28.325827 0.02256 9.92 0.13 0.00 1.35026 -10.82 red
478324 181.711643 28.277675 0.02731 9.27 59708709602986.99 -99.00 1.04307 4.51 blue
481417 190.202156 27.776106 0.02218 9.63 0.35 0.00 1.19589 -10.09 blue
478552 181.258917 28.872069 0.02673 9.38 1.34 0.00 1.08617 -9.25 blue
427487 196.236449 29.092492 0.01992 9.03 0.01 0.00 0.96342 -11.23 red
481686 192.897567 26.628933 0.02129 9.42 0.13 0.00 1.10383 -10.32 blue
427503 195.889304 29.060490 0.02515 9.47 0.02 0.00 1.12401 -11.14 red
427531 195.433290 28.999550 0.02142 10.15 0.04 0.00 1.51252 -11.57 red
481748 192.556092 26.776082 0.02364 10.46 0.27 0.00 1.88255 -11.03 red
482008 192.813851 27.562418 0.02643 9.55 26575581898883.90 -99.00 1.15825 3.87 blue
482009 192.586620 27.937156 0.02325 9.23 16658640596623.97 -99.00 1.03019 4.00 blue
482123 192.144690 28.847074 0.02243 9.02 0.18 0.00 0.95838 -9.75 blue
477822 179.781024 26.607442 0.02248 9.25 0.26 0.00 1.03857 -9.84 blue
482644 194.524361 28.371015 0.02545 9.64 0.44 0.00 1.19848 -9.99 blue
482682 194.653148 27.849481 0.02056 9.27 0.00 0.00 1.04684 -12.53 red
479745 185.019872 27.975314 0.02770 10.82 13.93 0.00 3.16941 -9.68 blue
482691 194.528468 27.576875 0.02501 9.74 0.03 0.00 1.24630 -11.21 red
672371 195.170219 27.996602 0.02364 10.39 0.04 0.00 1.77792 -11.78 red
479825 186.663711 29.632957 0.02208 9.14 0.18 0.00 1.00187 -9.90 blue
482848 194.826892 27.513520 0.02015 9.43 17813497156147.81 -99.00 1.11052 3.82 blue
482857 194.429331 26.852377 0.02125 10.28 0.15 0.00 1.63930 -11.10 red
482884 194.486283 27.442612 0.02568 9.48 0.06 0.00 1.12776 -10.69 red
482892 194.339549 27.022990 0.02672 9.72 0.04 0.00 1.23435 -11.10 red
482926 194.144318 27.227545 0.02398 9.96 0.20 0.00 1.37158 -10.65 red
478371 182.381559 27.919164 0.02743 9.35 1.03 0.00 1.07472 -9.34 blue
483093 194.717058 27.785061 0.01886 10.18 0.13 0.00 1.54608 -11.07 red
483102 194.740149 27.785451 0.02315 9.89 0.05 0.00 1.33170 -11.20 red
482763 195.033836 27.976956 0.02150 11.52 4.43 0.00 12.69529 -10.87 red
672486 195.344903 28.196030 0.02536 10.43 0.11 0.00 1.82689 -11.37 red
483225 195.719765 27.866598 0.02739 10.62 0.38 0.00 2.25982 -11.04 red
478093 181.717778 27.862852 0.02732 9.23 35693234653448.79 -99.00 1.03027 4.32 blue
629633 194.955426 28.167401 0.02090 8.23 -1740983861111564.25 -99.00 0.73798 nan blue
629634 194.958987 27.735889 0.02560 7.95 0.45 0.00 0.67122 -8.30 blue
629399 193.786269 27.206442 0.02633 10.71 0.56 0.00 2.57704 -10.96 red
478964 183.197590 27.713609 0.02771 9.48 0.77 0.00 1.12517 -9.59 blue
481225 190.069971 26.473722 0.02191 9.27 0.18 0.00 1.04759 -10.01 blue
479494 184.952691 26.285629 0.02302 9.09 0.02 0.00 0.98252 -10.85 red
481395 189.569125 28.882536 0.02552 9.46 0.07 0.00 1.11996 -10.64 red
481592 188.779218 29.942383 0.02253 8.54 0.08 0.00 0.81481 -9.63 blue
484457 206.178637 25.523554 0.02674 9.86 0.94 0.00 1.31127 -9.89 blue
481742 192.397267 27.197617 0.02085 10.03 0.00 1.00 1.42336 -13.18 red
481785 192.038747 26.939201 0.02298 10.20 0.01 1.00 1.56059 -12.07 red
479759 184.912629 28.391039 0.02734 9.84 0.00 1.00 1.29859 -12.98 red
482471 194.400548 27.484813 0.02413 10.20 0.13 0.00 1.55143 -11.08 red
482505 193.922080 27.250749 0.02365 10.74 0.59 0.00 2.74566 -10.97 red
482533 193.234701 26.594678 0.02429 8.98 0.15 0.00 0.94615 -9.81 blue
480200 186.656727 26.436375 0.02391 9.10 0.00 1.00 0.98469 -11.61 red
482614 193.736535 28.126275 0.02103 9.60 0.00 1.00 1.18119 -13.07 red
482665 194.438790 27.906022 0.02702 9.15 0.05 0.00 1.00110 -10.49 blue
482858 194.538521 26.664152 0.02434 9.38 0.37 0.00 1.08938 -9.82 blue
671917 194.399383 27.493233 0.02439 10.67 0.45 0.00 2.44252 -11.02 red
630013 198.716393 17.226781 0.02291 10.91 1.25 0.00 3.76157 -10.81 red
629638 194.974151 29.234009 0.02380 8.13 0.03 0.00 0.71128 -9.73 blue
629639 194.974592 27.969855 0.02208 8.83 0.07 0.00 0.90040 -9.97 blue
480899 189.093939 26.936162 0.02373 8.71 0.00 1.00 0.86410 -11.16 red
481033 186.571842 27.871180 0.02509 10.59 571240928575955.62 -99.00 2.18759 4.16 blue
483117 194.883713 27.720496 0.02561 9.24 25028656438554.26 -99.00 1.03440 4.16 blue
483365 195.301154 27.604493 0.02519 10.11 0.07 0.00 1.47843 -11.29 red
483457 196.285279 27.512812 0.02388 9.90 0.00 1.00 1.33768 -13.24 red
481723 192.594261 27.175353 0.02336 9.45 0.05 0.00 1.11620 -10.75 red
481396 189.479169 28.286020 0.02560 8.52 0.25 0.00 0.80927 -9.13 blue
482122 192.421914 28.844814 0.02178 8.99 0.03 0.00 0.94960 -10.46 blue
481727 192.637315 27.320538 0.02670 9.51 0.01 1.00 1.14077 -11.75 red
481728 192.908195 27.310636 0.02352 9.87 32578944817010.43 -99.00 1.31718 3.65 blue
675765 202.396308 26.409936 0.02469 10.29 0.58 0.00 1.64836 -10.53 red
481966 191.993703 28.173897 0.02039 9.02 0.00 1.00 0.95980 -11.33 red
482492 194.060945 27.506330 0.02478 9.83 0.07 0.00 1.29838 -11.01 red
482499 193.673410 27.041451 0.02365 9.47 0.03 0.00 1.12641 -11.06 red
671227 192.764944 27.369966 0.02773 10.25 0.04 1.00 1.59823 -11.65 red
629641 194.982041 27.917731 0.02227 8.76 -2225143066197105.75 -99.00 0.87963 nan blue
482539 192.631895 27.314023 0.02670 9.58 0.02 1.00 1.17255 -11.29 red
482627 193.891972 27.841671 0.02334 10.01 0.00 1.00 1.40560 -13.01 red
482642 194.459247 28.170360 0.02308 8.62 0.36 0.00 0.83804 -9.07 blue
483095 194.775104 27.996705 0.02557 10.61 0.18 0.00 2.23847 -11.37 red
483149 195.289318 28.033108 0.02343 9.77 0.00 1.00 1.26319 -12.75 red
482400 194.270076 26.302504 0.02182 8.98 0.02 0.00 0.94603 -10.69 red
483166 195.140322 27.637734 0.02496 9.68 1.75 0.00 1.21826 -9.44 blue
482437 194.486092 27.037494 0.02472 10.12 0.36 0.00 1.48310 -10.56 red
482456 193.835213 26.799892 0.02277 9.07 0.10 0.00 0.97531 -10.08 blue
482463 194.299823 27.103345 0.02451 9.74 0.10 0.00 1.24984 -10.74 red
482528 193.001532 26.159158 0.02059 10.26 0.09 0.00 1.61614 -11.30 red
483359 195.368644 27.926551 0.02511 9.47 0.02 0.00 1.12332 -11.10 red
483437 196.471466 27.795742 0.02601 9.59 0.02 0.00 1.17496 -11.20 red
483451 195.771688 27.784125 0.02558 10.12 0.06 0.00 1.48738 -11.33 red
482960 193.594829 27.744495 0.02375 9.52 168328328712341.59 -99.00 1.14622 4.71 blue
473185 165.776850 26.232478 0.02184 10.39 441042129415806.06 -99.00 1.77853 4.25 blue
483007 193.833343 27.866682 0.02326 10.18 0.04 0.00 1.53887 -11.55 red
483023 194.722662 28.126103 0.02338 10.10 0.14 0.00 1.47390 -10.94 red
483074 195.036394 28.159863 0.02489 9.93 0.00 1.00 1.35458 -13.18 red
484664 204.175114 26.650118 0.02600 9.49 0.46 0.00 1.13140 -9.83 blue
483330 195.822598 26.060095 0.02489 9.31 0.29 0.00 1.06139 -9.85 blue
672683 195.632844 27.935544 0.02208 9.71 0.04 0.00 1.23425 -11.08 red
498165 161.453091 25.796868 0.02140 9.05 1.04 0.00 0.97011 -9.03 blue
483762 199.774771 27.818554 0.02147 9.09 0.10 0.00 0.98260 -10.07 blue
498168 161.530607 25.904920 0.02116 10.55 1.13 0.00 2.07919 -10.50 blue
484319 202.057028 26.456541 0.02467 9.78 0.36 0.00 1.26837 -10.22 blue
625409 162.801110 25.312469 0.02097 9.23 0.01 1.00 1.03318 -11.40 red
498729 164.338756 26.821897 0.02166 9.25 0.42 0.00 1.04129 -9.63 blue
484284 201.948043 25.449568 0.02499 10.11 251260079767411.00 -99.00 1.48243 4.29 blue
498788 165.116777 26.975079 0.02085 8.84 0.07 0.00 0.90216 -10.00 blue
474914 172.255500 28.820755 0.02298 10.03 0.40 0.00 1.42005 -10.43 blue
499159 163.505243 27.093719 0.02021 9.05 0.06 0.00 0.97224 -10.30 blue
447274 206.654474 25.039925 0.02736 9.52 0.54 0.00 1.14452 -9.79 blue
476309 175.530929 26.122030 0.02296 8.92 0.03 1.00 0.92754 -10.43 blue
629405 193.885045 27.525117 0.02383 8.53 0.02 0.00 0.81345 -10.15 blue
629859 196.873112 29.462585 0.02300 8.31 -2244642335824322.50 -99.00 0.75704 nan blue
629409 193.906625 27.341391 0.02112 8.80 0.01 0.00 0.89106 -10.69 red
479661 183.899376 28.177635 0.02189 10.85 1.27 0.00 3.34247 -10.74 red
479962 184.922078 28.825495 0.02500 10.65 0.01 1.00 2.37935 -12.95 red
481360 189.077849 27.753640 0.02460 9.66 0.17 0.00 1.20798 -10.43 blue
481789 191.834993 27.246799 0.02583 9.35 0.00 1.00 1.07454 -12.39 red
481909 190.857340 27.373115 0.02445 9.28 0.25 0.00 1.05046 -9.88 blue
630031 198.960651 28.621549 0.02030 8.55 0.03 0.00 0.82098 -10.16 blue
482386 195.014706 26.898109 0.01976 10.70 0.79 0.00 2.59233 -10.81 red
482516 193.523004 27.068605 0.02521 10.60 0.22 0.00 2.19072 -11.25 red
482578 193.210900 27.745886 0.02004 9.29 14321170676824.55 -99.00 1.05590 3.87 blue
482613 193.723684 28.417003 0.02461 10.44 0.90 0.00 1.85378 -10.49 blue
482621 193.865818 27.656104 0.02341 10.62 0.17 0.00 2.25901 -11.39 red
482785 195.147662 27.942741 0.02325 9.30 20296800742919.48 -99.00 1.05767 4.01 blue
482970 193.317129 27.094421 0.02054 10.66 0.53 0.00 2.42233 -10.94 red
483197 195.451589 27.603962 0.02745 10.22 0.12 0.00 1.57567 -11.13 red
483205 195.958117 28.185787 0.02324 11.08 0.63 0.00 5.31683 -11.28 red
483306 196.413015 26.106523 0.02109 9.61 0.58 0.00 1.18780 -9.85 blue
483332 195.574051 26.142541 0.02153 9.24 0.39 0.00 1.03625 -9.65 blue
483378 195.747681 28.275377 0.02391 9.57 0.04 0.00 1.16955 -10.97 red
483474 196.671361 27.884139 0.02352 9.68 26633948935643.22 -99.00 1.22019 3.74 blue
674173 198.708136 28.019526 0.01978 9.17 0.93 0.00 1.01166 -9.20 blue
484789 205.635843 26.232734 0.02355 10.28 0.30 0.00 1.63104 -10.80 red
498658 162.743291 25.228006 0.02065 10.54 0.02 1.00 2.04773 -12.30 red
498666 163.031751 25.422783 0.02095 8.80 0.00 1.00 0.89076 -11.44 red
474386 169.044844 29.442340 0.02762 10.32 2.34 0.00 1.68250 -9.96 blue
474480 170.797289 29.941492 0.02394 9.92 0.49 0.00 1.34882 -10.23 blue
474583 171.002554 26.559387 0.02103 9.38 0.42 0.00 1.08813 -9.76 blue
474714 169.658453 26.857922 0.02316 8.73 0.15 0.00 0.86962 -9.56 blue
474857 172.973350 28.358485 0.02356 10.74 6.96 0.00 2.76221 -9.90 blue
511064 161.144370 22.031359 0.02541 9.11 0.51 0.00 0.98781 -9.40 blue
511035 161.258619 22.054340 0.01928 9.10 0.32 0.00 0.98738 -9.60 blue
511086 160.894527 22.150828 0.01959 10.01 0.25 0.00 1.40696 -10.61 red
511116 161.010278 22.257495 0.01962 9.85 0.49 0.00 1.30793 -10.16 blue
628774 190.160305 26.526192 0.02198 9.85 1.48 0.00 1.31116 -9.68 blue
511701 161.872277 20.874830 0.02246 8.88 0.13 0.00 0.91404 -9.77 blue
476881 179.689450 26.900686 0.02200 9.37 0.25 0.00 1.08699 -9.97 blue
498172 161.559778 25.878860 0.02062 9.09 0.01 1.00 0.98487 -11.37 red
512789 163.825539 24.392332 0.02035 8.85 0.00 1.00 0.90783 -11.44 red
498127 161.153976 26.181662 0.02085 10.66 0.01 1.00 2.40240 -12.86 red
477890 179.323739 26.517176 0.02284 9.47 0.60 0.00 1.12365 -9.69 blue
513578 164.158575 20.245760 0.01991 9.40 0.34 0.00 1.09856 -9.87 blue
478076 181.139101 28.381924 0.02713 9.95 0.00 1.00 1.36584 -12.83 red
513734 162.106846 21.885232 0.02117 9.15 0.30 0.00 1.00413 -9.68 blue
513725 162.109696 21.813384 0.02420 10.16 0.02 1.00 1.52436 -11.84 red
499152 163.277130 27.891335 0.02538 9.39 0.54 0.00 1.09325 -9.66 blue
478351 182.329242 27.926485 0.02766 9.13 0.16 0.00 0.99324 -9.93 blue
514498 164.294677 24.372430 0.02076 8.80 0.00 1.00 0.89225 -12.04 red
478808 182.933073 27.367864 0.02621 9.34 0.39 0.00 1.07312 -9.76 blue
478903 182.094183 28.333657 0.02729 10.38 401223300279769.19 -99.00 1.76151 4.22 blue
476433 175.867338 27.700363 0.02322 9.09 0.29 0.00 0.98292 -9.63 blue
515167 165.234435 20.685818 0.02133 10.03 0.02 1.00 1.42457 -11.79 red
515454 167.762294 23.388629 0.02238 9.04 0.02 1.00 0.96754 -10.67 red
515792 167.872979 24.060950 0.02041 9.52 0.00 1.00 1.14744 -12.30 red
515938 166.750392 18.365880 0.02726 10.45 0.28 0.00 1.86403 -11.01 red
515486 167.061977 22.780653 0.02294 8.71 0.25 0.00 0.86363 -9.31 blue
657777 166.827877 22.942001 0.02112 9.89 0.02 1.00 1.33045 -11.62 red
479776 185.433822 28.412377 0.02254 8.84 0.41 0.00 0.90211 -9.23 blue
667324 185.514608 28.185887 0.02535 10.23 3.39 0.00 1.58299 -9.70 blue
479960 184.922126 28.785730 0.02583 10.43 374647066375652.44 -99.00 1.83786 4.14 blue
516421 168.699848 17.524557 0.02069 9.52 0.17 0.00 1.14571 -10.29 blue
478301 181.061186 27.956284 0.02642 9.24 0.67 0.00 1.03193 -9.41 blue
516445 168.888741 17.495571 0.02110 10.23 0.52 0.00 1.58802 -10.51 red
516753 168.930975 22.085487 0.02082 9.89 0.01 1.00 1.33160 -12.02 red
516801 169.707262 23.330909 0.02235 10.07 2.27 0.00 1.44986 -9.71 blue
478761 183.904478 27.011989 0.02541 10.61 0.91 0.00 2.22299 -10.65 red
480367 184.909579 28.407904 0.02564 9.75 0.00 1.00 1.25187 -12.84 red
478875 181.800720 28.350416 0.02685 10.30 131346810819582.08 -99.00 1.65718 3.82 blue
478889 181.827120 28.246441 0.02763 10.52 0.74 0.00 2.00613 -10.65 red
516854 169.243277 23.191778 0.02118 9.19 0.58 0.00 1.01698 -9.42 blue
480606 188.274593 29.299437 0.02673 8.99 0.45 0.00 0.94898 -9.34 blue
479061 184.845593 29.024010 0.02536 9.57 0.00 1.00 1.16680 -12.39 red
480902 189.211294 27.278114 0.02203 10.32 0.16 0.00 1.68338 -11.11 red
480917 188.920411 27.205526 0.02434 9.51 0.10 0.00 1.13981 -10.50 red
481303 188.571443 27.452315 0.02290 9.96 0.25 0.00 1.37453 -10.55 red
481448 190.772318 27.714087 0.02504 10.12 3.30 0.00 1.48794 -9.60 blue
518086 171.700476 22.557745 0.02251 9.21 0.01 1.00 1.02549 -11.37 red
479712 184.720449 27.744470 0.02668 10.18 0.00 1.00 1.53511 -12.82 red
481831 190.814107 27.085595 0.02267 9.83 0.69 0.00 1.29622 -9.99 blue
479751 184.883116 28.703049 0.02505 9.05 0.00 1.00 0.96795 -11.52 red
481958 192.153926 27.366386 0.02663 9.35 0.00 1.00 1.07410 -11.95 red
474654 169.507281 25.804177 0.02681 9.13 0.76 0.00 0.99565 -9.25 blue
518234 170.948594 24.102460 0.02586 9.82 0.01 1.00 1.29108 -12.05 red
518373 170.654336 24.322573 0.02557 9.63 0.00 1.00 1.19321 -12.73 red
518486 172.423835 24.863822 0.02041 9.33 0.24 0.00 1.07073 -9.95 blue
480226 186.436995 26.766886 0.02290 9.16 0.04 1.00 1.00595 -10.59 red
480243 186.791958 26.957415 0.02559 10.61 0.01 1.00 2.23616 -12.85 red
480388 185.156872 28.634152 0.02750 9.55 3.39 0.00 1.15619 -9.02 blue
482448 194.506503 27.489676 0.02543 10.48 0.19 0.00 1.91434 -11.20 red
482480 194.098996 27.233963 0.02019 9.47 0.06 0.00 1.12495 -10.70 red
482490 194.199046 27.420990 0.02592 9.97 0.05 0.00 1.38031 -11.26 red
482531 193.183613 26.470390 0.02129 10.60 0.29 0.00 2.22447 -11.15 red
519127 172.169328 17.231669 0.02070 9.12 0.09 0.00 0.99247 -10.16 blue
482609 194.014983 28.434779 0.02277 9.82 0.08 0.00 1.29262 -10.94 red
519112 171.929650 17.320674 0.01914 8.14 0.10 0.00 0.71635 -9.13 blue
480886 188.933301 26.576810 0.02258 9.82 0.00 1.00 1.29230 -12.88 red
482635 194.191120 28.051615 0.02308 9.93 0.02 0.00 1.35275 -11.75 red
668799 188.969363 26.992155 0.02603 10.80 1.92 0.00 3.06517 -10.52 red
482640 194.218033 28.188174 0.02163 9.23 13939909640115.94 -99.00 1.03282 3.91 blue
482649 194.490472 28.061764 0.02714 10.13 2.76 0.00 1.48992 -9.69 blue
671968 194.509926 26.859504 0.02452 10.73 0.77 0.00 2.69316 -10.85 red
482959 193.681129 27.455445 0.02619 9.39 76064108741386.08 -99.00 1.08992 4.49 blue
482987 194.039745 28.310903 0.02639 10.07 0.12 0.00 1.44770 -11.01 red
482993 194.368473 28.176457 0.02725 10.45 0.06 0.00 1.85999 -11.66 red
481285 189.125339 26.248579 0.02186 9.40 0.11 0.00 1.09603 -10.37 blue
474376 169.546210 29.795226 0.02695 9.55 0.00 1.00 1.15726 -12.43 red
483052 194.881021 28.046609 0.02308 10.23 173246522133616.91 -99.00 1.58977 4.00 blue
483053 194.979559 28.128381 0.02523 10.22 0.13 0.00 1.57125 -11.11 red
481400 189.801986 27.743315 0.02635 10.46 0.95 0.00 1.87557 -10.48 blue
474885 172.205277 28.317471 0.02283 9.45 0.64 0.00 1.11858 -9.65 blue
673177 196.580823 28.052498 0.02409 9.58 0.04 0.00 1.17039 -10.98 red
476567 176.815488 29.584832 0.02313 8.69 0.09 0.00 0.85746 -9.76 blue
519881 173.358360 24.873227 0.02073 9.30 0.43 0.00 1.05960 -9.67 blue
481977 192.436249 27.591686 0.02279 8.80 0.00 1.00 0.88919 -11.56 red
483682 198.478502 28.295821 0.02025 9.34 0.17 0.00 1.07304 -10.10 blue
519837 173.018164 24.670251 0.02322 8.59 0.12 0.00 0.83081 -9.50 blue
482441 194.628498 26.994940 0.02486 8.47 0.22 0.00 0.79704 -9.13 blue
482588 193.474721 28.186621 0.02564 10.02 0.70 0.00 1.41252 -10.18 blue
520909 173.500365 22.310491 0.02693 10.56 1.41 0.00 2.09463 -10.41 blue
520933 173.911631 22.315723 0.02375 9.01 0.23 0.00 0.95552 -9.65 blue
482651 194.268957 27.773055 0.02513 9.96 0.52 0.00 1.37209 -10.24 blue
520991 175.201644 22.754637 0.02317 8.65 0.25 0.00 0.84657 -9.25 blue
482690 194.631688 27.673491 0.02307 9.91 0.05 0.00 1.34509 -11.20 red
482811 195.523004 27.297281 0.02428 9.84 0.03 0.00 1.30211 -11.42 red
482982 193.433680 27.780849 0.02218 9.52 48839744164648.83 -99.00 1.14727 4.17 blue
483087 195.184307 28.337297 0.02641 10.48 0.23 0.00 1.92199 -11.12 red
520768 173.612325 21.352174 0.02119 9.58 0.10 0.00 1.17254 -10.58 red
483133 194.936235 27.889777 0.02271 9.23 24417759053917.01 -99.00 1.03350 4.15 blue
521502 174.270563 19.923772 0.02079 10.03 0.12 0.00 1.41933 -10.94 red
477569 179.776813 28.443175 0.02773 9.66 0.25 0.00 1.20822 -10.27 blue
484661 204.516457 26.745328 0.02336 8.92 0.06 0.00 0.92577 -10.11 blue
630058 199.368952 20.612344 0.02223 10.75 1.29 0.00 2.79024 -10.64 red
627196 175.664252 19.969348 0.02451 8.48 0.02 0.00 0.79779 -10.09 blue
483379 195.880153 28.092326 0.02112 9.78 0.04 0.00 1.27283 -11.17 red
473172 165.785142 24.995942 0.02104 9.25 0.32 0.00 1.04069 -9.74 blue
483576 199.205817 26.346365 0.02340 8.76 0.16 0.00 0.87940 -9.55 blue
520866 172.623027 22.395772 0.02214 9.36 1.35 0.00 1.08122 -9.23 blue
476602 176.493270 29.332604 0.02296 10.19 0.07 0.00 1.54542 -11.35 red
520987 174.747687 22.967361 0.02303 8.86 0.17 0.00 0.90970 -9.62 blue
521563 175.776345 19.938990 0.02121 10.11 0.00 1.00 1.48187 -12.87 red
521574 175.579262 20.095875 0.02256 9.58 0.03 0.00 1.17213 -11.17 red
521616 175.477195 20.640502 0.02289 8.93 0.00 1.00 0.92997 -11.62 red
521129 174.717764 23.446525 0.02127 9.75 0.73 0.00 1.25612 -9.89 blue
484018 201.093372 26.781553 0.02407 10.18 0.00 1.00 1.53785 -12.66 red
511083 160.802008 21.657048 0.02516 10.46 2.49 0.00 1.88711 -10.07 blue
521227 174.662510 24.927288 0.02059 9.33 0.00 1.00 1.06981 -11.86 red
522361 176.514180 18.148189 0.02020 8.77 0.02 1.00 0.88137 -10.37 blue
522675 176.125647 20.329054 0.01958 9.84 0.10 0.00 1.30555 -10.86 red
522697 176.537462 20.447437 0.02377 9.89 0.55 0.00 1.33157 -10.15 blue
522714 176.773355 19.837158 0.01943 10.98 1217252303875598.00 -99.00 4.36757 4.10 blue
