NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color filID filNgal0p5 filNgal1p0
573970 163.072483 8.472742 0.02356 9.08 0.01 1.00 0.97809 -11.34 red 10445 28 44
521524 175.162466 19.910716 0.02610 8.84 0.24 0.00 0.90049 -9.46 blue 11265 3 3
521569 175.688219 20.032288 0.02108 10.50 1.72 0.00 1.95992 -10.26 blue 8972 71 125
556416 226.648967 13.312017 0.02216 9.23 0.12 0.00 1.03258 -10.16 blue 11494 2 2
663424 176.883652 2.788347 0.01992 9.84 0.86 0.00 1.30357 -9.90 blue 382 22 30
694169 203.739757 13.743989 0.02277 10.10 1.31 0.00 1.47213 -9.98 blue -99 -99 -99
612759 165.997135 49.811076 0.02440 9.29 0.11 0.00 1.05187 -10.23 blue -99 -99 -99
521779 175.248792 21.009775 0.02178 9.79 0.92 0.00 1.27553 -9.83 blue 1121 40 46
684585 230.072198 12.455646 0.02205 10.10 1.62 0.00 1.47692 -9.90 blue 1626 13 13
522143 175.430298 17.007880 0.02250 10.00 1.68 0.00 1.39956 -9.77 blue 6196 2 3
522450 177.260987 18.853202 0.01924 9.15 0.31 0.00 1.00516 -9.66 blue 8972 71 125
522532 176.013389 19.801076 0.02663 10.34 0.13 0.00 1.70834 -11.22 red 14227 2 3
522547 175.758974 19.649726 0.02324 10.54 1.32 0.00 2.06172 -10.42 blue 8972 71 125
602505 145.335248 21.282468 0.02583 10.28 1.11 0.00 1.63176 -10.23 blue -99 -99 -99
522757 177.754629 20.399328 0.02154 10.60 0.01 1.00 2.22051 -12.58 red 11048 30 52
602689 140.845541 33.009663 0.02127 9.70 -1765551799240428.25 -99.00 1.23251 nan blue -99 -99 -99
523125 177.864550 21.304497 0.02557 9.65 2.05 0.00 1.20256 -9.34 blue 9213 59 98
589396 117.570350 27.856993 0.02754 10.59 0.23 0.00 2.16988 -11.23 red -99 -99 -99
589651 117.080808 23.238374 0.02287 10.05 2.05 0.00 1.43628 -9.74 blue -99 -99 -99
589504 119.289978 26.648603 0.02209 9.51 0.75 0.00 1.14347 -9.64 blue -99 -99 -99
558333 207.617751 18.826613 0.02666 9.27 0.46 0.00 1.04275 -9.61 blue 3709 24 39
623442 147.562416 45.958270 0.02487 9.86 0.49 1.00 1.31200 -10.17 blue 4200 23 29
523900 177.895287 22.058509 0.02569 10.58 386424076953925.62 -99.00 2.14337 4.01 blue 6338 16 23
558503 210.017568 19.321556 0.02772 8.88 0.25 0.00 0.91180 -9.49 blue 8466 2 2
524095 179.136619 22.462320 0.02193 8.63 0.56 0.00 0.84243 -8.89 blue 6338 16 23
591452 137.069628 42.164142 0.02467 10.19 -2449055099313872.50 -99.00 1.54167 nan blue -99 -99 -99
589303 114.453388 32.213258 0.02712 10.11 -3101860060366305.00 -99.00 1.47765 nan blue -99 -99 -99
592329 180.652183 41.054205 0.02045 10.74 3.75 0.00 2.74268 -10.16 blue -99 -99 -99
578612 257.640362 36.303421 0.02727 11.17 1.13 0.00 6.34122 -11.12 red 2779 27 33
67818 179.895300 3.338041 0.01932 9.77 -1694039252382830.75 -99.00 1.26466 nan blue -99 -99 -99
592407 203.331736 41.215902 0.02721 10.16 0.09 0.00 1.51394 -11.21 red -99 -99 -99
563003 207.668641 21.516094 0.02749 9.48 0.44 0.00 1.12631 -9.83 blue 3471 45 68
561866 228.550410 13.894317 0.02230 9.44 0.73 0.00 1.11363 -9.58 blue 11494 2 2
592634 161.442386 1.997358 0.01894 9.82 0.81 0.00 1.29206 -9.91 blue -99 -99 -99
592936 195.493772 3.100866 0.02333 9.73 0.58 0.00 1.24638 -9.97 blue -99 -99 -99
562282 229.544110 14.447807 0.02281 9.08 0.36 0.00 0.97814 -9.52 blue 11494 2 2
611030 178.205613 20.670060 0.02257 10.20 -2114290786528383.00 -99.00 1.55591 nan blue -99 -99 -99
611071 162.594679 26.734988 0.02174 9.85 1.67 0.00 1.30984 -9.63 blue -99 -99 -99
594161 212.738977 6.364852 0.01965 10.88 2.83 0.00 3.57116 -10.43 blue -99 -99 -99
593158 166.162482 5.200580 0.02335 10.48 1.58 0.00 1.91843 -10.28 blue -99 -99 -99
612470 187.156472 49.202143 0.02393 10.00 0.83 0.00 1.40049 -10.08 blue -99 -99 -99
612686 175.652170 51.374936 0.02671 6.83 -2953433320562137.50 -99.00 0.46414 nan blue -99 -99 -99
613150 214.860855 45.842335 0.02618 10.70 -2872668500891128.00 -99.00 2.54216 nan blue -99 -99 -99
512099 162.358614 15.847871 0.01889 9.81 0.17 0.00 1.28873 -10.57 red -99 -99 -99
659006 169.479063 -2.092039 0.02473 10.83 12.75 0.00 3.23829 -9.73 blue -99 -99 -99
601116 215.644846 13.717364 0.02552 9.84 2.03 0.00 1.30296 -9.54 blue -99 -99 -99
529982 247.814301 11.531973 0.02421 9.37 0.11 0.00 1.08382 -10.32 blue 5575 22 29
601077 214.074543 14.354530 0.02614 10.02 0.47 0.00 1.41404 -10.35 blue -99 -99 -99
600781 201.200096 16.145264 0.02397 10.07 0.81 0.00 1.44648 -10.16 blue -99 -99 -99
601197 218.928629 8.300625 0.02648 10.63 4.87 0.00 2.30340 -9.95 blue -99 -99 -99
603026 176.279036 19.966853 0.01987 10.05 0.84 0.00 1.44056 -10.13 blue -99 -99 -99
569092 216.354085 21.347516 0.02290 8.26 0.31 0.00 0.74303 -8.77 blue 328 29 40
599666 153.243328 17.030637 0.02256 9.68 0.70 0.00 1.21870 -9.83 blue -99 -99 -99
604057 197.727340 22.115216 0.02374 9.09 0.08 0.00 0.98368 -10.20 blue -99 -99 -99
603950 185.157180 26.165494 0.02225 9.57 -2159287670719945.75 -99.00 1.17087 nan blue -99 -99 -99
600259 178.360444 15.607894 0.02290 9.26 -2091879779684200.75 -99.00 1.04186 nan blue 5596 4 8
601090 214.322684 11.260668 0.02354 9.42 0.37 0.00 1.10380 -9.86 blue 10527 32 49
569375 217.086980 22.565299 0.02615 10.20 1.26 0.00 1.55081 -10.10 blue 1335 9 13
648650 144.965829 15.995668 0.02682 10.08 4.14 0.00 1.45655 -9.47 blue 7305 2 5
570927 227.130422 19.184356 0.02037 10.22 0.65 0.00 1.57612 -10.41 blue 122 17 19
533962 149.164154 13.999137 0.02377 10.05 0.15 0.00 1.43210 -10.86 red 2931 4 9
571043 226.070128 20.272503 0.02540 9.02 0.22 0.00 0.95914 -9.69 blue 7155 5 10
534153 149.493414 15.467100 0.02654 10.01 0.48 0.00 1.40646 -10.33 blue 3451 7 14
604065 196.518502 22.567500 0.02435 9.94 0.39 0.00 1.35829 -10.34 blue -99 -99 -99
604107 205.282731 23.282055 0.02635 10.62 2.52 0.00 2.26868 -10.22 blue -99 -99 -99
572049 235.139375 17.127947 0.02696 10.83 0.02 1.00 3.20623 -12.59 red 12455 5 5
604827 247.190207 39.527677 0.02751 10.15 0.16 0.00 1.51286 -10.96 red -99 -99 -99
535408 153.303347 14.880902 0.02010 9.72 0.57 0.00 1.23993 -9.97 blue 847 6 6
572066 235.322244 17.024097 0.02746 9.18 0.02 1.00 1.01003 -10.91 red 12455 5 5
524695 177.759413 20.799721 0.02128 10.66 -1728976623792400.25 -99.00 2.41873 nan blue -99 -99 -99
574053 162.945446 10.099009 0.02677 9.70 0.02 1.00 1.22760 -11.36 red 3974 4 4
536622 157.028162 18.900984 0.02725 9.40 0.23 0.00 1.09363 -10.04 blue 5446 3 3
572593 185.857573 4.525056 0.02329 8.94 0.12 0.00 0.93414 -9.87 blue 1266 10 14
667898 186.887531 6.233411 0.02135 9.81 3.03 0.00 1.28812 -9.33 blue 4081 13 17
611505 195.812261 31.329651 0.02611 10.09 0.36 0.00 1.46594 -10.54 red -99 -99 -99
610752 175.402601 25.880016 0.02281 10.23 -2019310616200677.25 -99.00 1.58852 nan blue -99 -99 -99
598579 124.425257 56.257409 0.02608 6.88 0.00 0.00 0.47267 -10.81 red -99 -99 -99
610976 172.243846 22.090865 0.02153 10.16 2.58 0.00 1.52396 -9.75 blue -99 -99 -99
573849 163.726466 10.047181 0.02699 10.02 2.32 0.00 1.41335 -9.66 blue 3974 4 4
537720 180.116492 17.727387 0.02325 9.65 0.94 0.00 1.20508 -9.68 blue 4429 11 13
573998 162.648497 8.799786 0.02238 10.27 256577189041067.75 -99.00 1.62176 4.14 blue 10445 28 44
537801 181.480755 18.633718 0.02518 8.95 0.37 0.00 0.93585 -9.38 blue 13022 2 2
599667 152.972186 16.440167 0.02752 10.97 -3272241022171990.50 -99.00 4.25467 nan blue -99 -99 -99
537825 182.414381 17.856546 0.02147 9.69 0.32 0.00 1.22551 -10.18 blue 7229 5 15
613185 195.683488 51.312352 0.02748 10.02 -3018281098383865.00 -99.00 1.41179 nan blue -99 -99 -99
538620 187.145632 18.590156 0.02355 9.88 0.01 1.00 1.32429 -11.85 red 9784 3 5
576365 232.170708 1.377412 0.02084 8.68 0.15 0.00 0.85571 -9.51 blue 59 19 31
602345 146.704706 46.955533 0.02547 9.51 0.54 0.00 1.14276 -9.78 blue -99 -99 -99
602467 134.634311 28.267417 0.02670 11.17 9.27 0.00 6.35074 -10.21 blue -99 -99 -99
602639 141.976379 29.791842 0.02581 10.63 0.86 0.00 2.29124 -10.70 red -99 -99 -99
610948 166.673544 22.858750 0.02379 9.76 -2299473651722840.00 -99.00 1.25752 nan blue -99 -99 -99
661946 174.226276 4.123148 0.02269 9.69 -2146242162564504.50 -99.00 1.22287 nan blue 1266 10 14
661951 174.225037 19.996374 0.02212 10.40 1.21 0.00 1.79746 -10.32 blue -99 -99 -99
540651 198.719873 17.232510 0.02401 9.71 86673265406761.22 -99.00 1.23447 4.23 blue 9105 4 6
541299 203.289216 17.974961 0.02282 8.46 0.18 0.00 0.79343 -9.21 blue 11693 2 4
541404 204.939248 16.464602 0.02233 10.23 0.03 0.00 1.58602 -11.76 red 11693 2 4
541720 180.798212 19.728814 0.02390 11.00 2.89 0.00 4.46381 -10.54 red 11332 75 139
579916 118.855854 48.438416 0.02197 10.05 -1984533563491819.00 -99.00 1.43572 nan blue -99 -99 -99
541842 180.448533 21.085658 0.02228 9.22 0.11 1.00 1.02754 -10.18 blue 15410 7 17
541895 180.650005 20.545097 0.02425 10.14 0.01 1.00 1.50663 -12.12 red 11332 75 139
541944 181.392612 20.638188 0.02404 9.29 0.01 1.00 1.05398 -11.52 red 11332 75 139
542200 181.090361 20.071284 0.02461 9.15 0.00 1.00 1.00339 -11.67 red 11332 75 139
664114 178.559229 20.027197 0.02064 9.74 1.27 0.00 1.25265 -9.64 blue -99 -99 -99
542505 182.670557 20.034624 0.02752 9.04 1.57 0.00 0.96451 -8.85 blue 211 9 12
581656 204.956272 -0.330260 0.02244 9.52 -2193018416731499.00 -99.00 1.14598 nan blue -99 -99 -99
542647 185.162578 20.660728 0.02126 8.78 0.02 1.00 0.88390 -10.60 red 11331 3 6
543063 186.836006 18.715466 0.02346 9.66 0.55 0.00 1.20733 -9.91 blue 9784 3 5
258525 203.343825 54.949107 0.02505 10.87 -2547447583836736.00 -99.00 3.46785 nan blue 353 26 30
171238 224.138141 -2.106412 0.02313 10.39 2.63 0.00 1.77567 -9.97 blue -99 -99 -99
545529 203.065821 17.834743 0.02345 9.23 0.42 0.00 1.03105 -9.60 blue 11693 2 4
676073 203.111624 18.143383 0.02269 10.49 226958217617218.59 -99.00 1.93568 3.87 blue 11693 2 4
659696 170.850483 -2.546641 0.02012 8.38 0.68 0.00 0.77619 -8.55 blue -99 -99 -99
546381 183.478827 21.756041 0.02429 10.56 125258015127224.94 -99.00 2.09981 3.54 blue 4869 19 32
546491 182.179641 21.741498 0.02408 9.24 0.30 0.00 1.03488 -9.76 blue 11332 75 139
610743 171.987940 26.071049 0.02320 8.43 -2268998729600081.50 -99.00 0.78699 nan blue -99 -99 -99
611021 175.944509 20.039131 0.02097 10.26 0.09 0.00 1.61853 -11.32 red -99 -99 -99
523905 177.808023 21.133282 0.02339 10.27 0.07 0.00 1.62664 -11.45 red -99 -99 -99
611402 190.217075 29.624672 0.02292 9.67 -2001349940243362.00 -99.00 1.21351 nan blue -99 -99 -99
547366 187.503952 23.183964 0.02303 9.05 0.22 0.00 0.96933 -9.72 blue -99 -99 -99
547625 189.673614 23.336567 0.02070 8.50 0.08 0.00 0.80711 -9.61 blue 6283 2 7
612207 183.169401 40.564193 0.02302 10.29 -2225055041394131.25 -99.00 1.64311 nan blue -99 -99 -99
547783 190.705874 22.772805 0.02337 9.70 3.41 0.00 1.22888 -9.17 blue 7520 3 4
612762 165.598745 50.094462 0.02437 10.21 1.12 0.00 1.56723 -10.17 blue -99 -99 -99
548495 198.207508 21.232177 0.02205 8.30 0.49 0.00 0.75400 -8.61 blue 5224 7 10
622292 120.979183 26.520627 0.02175 10.19 3.10 0.00 1.55330 -9.70 blue -99 -99 -99
549538 206.438676 21.947481 0.02634 8.80 0.14 0.00 0.88840 -9.65 blue 3471 45 68
589809 125.505932 21.342875 0.02167 10.27 0.48 0.00 1.62605 -10.59 red -99 -99 -99
550229 183.476266 25.169225 0.02267 9.87 0.27 0.00 1.32256 -10.44 blue 8266 3 8
550301 183.855231 23.948155 0.02286 10.31 86064534183529.78 -99.00 1.67471 3.62 blue 7229 5 15
550464 184.184970 25.691792 0.02138 9.30 0.83 0.00 1.05956 -9.38 blue 4989 8 11
550538 186.404657 24.181932 0.02307 8.92 0.80 0.00 0.92791 -9.02 blue -99 -99 -99
550688 185.485098 25.956805 0.02203 8.70 0.02 1.00 0.86188 -10.44 blue 4989 8 11
194256 160.581047 6.201227 0.02754 10.46 2.20 0.00 1.87290 -10.11 blue -99 -99 -99
663687 177.497110 21.333605 0.02615 11.23 3.22 0.00 7.15529 -10.73 red -99 -99 -99
552118 197.343354 24.092430 0.02161 8.88 0.11 0.00 0.91520 -9.84 blue 5224 7 10
552211 197.987746 24.701198 0.02363 9.99 0.88 0.00 1.39535 -10.05 blue 4414 3 5
662499 175.051129 2.184946 0.02400 8.07 0.02 0.00 0.69773 -9.77 blue -99 -99 -99
553180 206.144237 23.796610 0.02774 10.38 0.02 1.00 1.75475 -12.06 red 13597 2 2
553457 206.299712 16.418152 0.02223 9.12 1.22 0.00 0.99277 -9.03 blue 45 14 23
553621 207.272761 17.238362 0.02534 9.83 0.01 1.00 1.29682 -12.00 red 3709 24 39
600060 168.871076 13.608625 0.02462 10.08 0.85 0.00 1.45692 -10.15 blue -99 -99 -99
600453 186.871244 9.043350 0.02517 10.39 0.31 0.00 1.77253 -10.90 red -99 -99 -99
554540 211.619922 15.059557 0.02245 9.16 0.08 0.00 1.00553 -10.25 blue 8203 4 8
545085 199.378811 20.600222 0.02222 10.45 2.49 0.00 1.87906 -10.06 blue -99 -99 -99
556608 225.088900 14.720758 0.02105 9.07 0.01 1.00 0.97734 -11.07 red 6573 8 14
604578 256.497072 42.242251 0.02755 9.44 0.96 0.00 1.11178 -9.46 blue -99 -99 -99
557327 230.303805 12.937203 0.02228 9.37 0.14 0.00 1.08348 -10.23 blue 11494 2 2
557496 233.041635 11.157866 0.02102 8.26 0.25 0.00 0.74361 -8.86 blue 9264 6 6
662304 174.749327 26.157877 0.02311 7.26 -2125944993775584.00 -99.00 0.53524 nan blue -99 -99 -99
557850 207.075694 18.357131 0.02616 10.70 0.01 1.00 2.57444 -12.88 red 3709 24 39
558681 209.441160 18.085389 0.02190 9.27 0.51 0.00 1.04778 -9.57 blue 328 29 40
558962 211.954051 17.980603 0.02383 9.25 0.93 0.00 1.03689 -9.28 blue 2193 21 29
611407 190.764975 30.381112 0.02402 9.48 1.40 0.00 1.12954 -9.33 blue -99 -99 -99
612587 177.487387 50.480543 0.02394 10.13 0.38 0.00 1.49515 -10.55 red -99 -99 -99
663709 177.547081 44.154013 0.02452 9.43 0.00 0.00 1.10654 -14.09 red -99 -99 -99
562887 207.978829 19.873165 0.02683 9.92 0.01 0.00 1.34794 -12.10 red 5 18 25
562992 207.612539 21.484294 0.02743 9.32 92360028107166.20 -99.00 1.06469 4.64 blue 3471 45 68
656140 163.399108 50.772973 0.02620 10.84 0.49 0.00 3.26241 -11.14 red 7540 18 23
656764 164.839348 0.815591 0.02708 8.65 -3084177643384203.50 -99.00 0.84521 nan blue -99 -99 -99
661625 173.768719 1.675717 0.02050 8.99 0.01 0.00 0.95065 -10.93 red -99 -99 -99
573683 162.849242 8.346754 0.02149 9.12 0.09 0.00 0.99312 -10.17 blue 10445 28 44
658678 168.798605 17.262598 0.02060 11.11 0.76 0.00 5.60869 -11.23 red -99 -99 -99
658941 169.317688 29.335002 0.02372 9.23 -2395297400611233.50 -99.00 1.03077 nan blue -99 -99 -99
661652 173.805692 -3.881370 0.02192 8.78 0.02 0.00 0.88556 -10.55 red -99 -99 -99
661149 173.106529 28.056067 0.02344 9.58 0.35 0.00 1.17445 -10.05 blue 3231 3 7
579593 109.760697 41.154593 0.02739 10.65 -3030895993559382.50 -99.00 2.34968 nan blue -99 -99 -99
647081 121.028501 53.549205 0.02379 11.04 10.34 0.00 4.85916 -10.02 blue -99 -99 -99
580356 192.914202 -2.800889 0.02597 8.43 0.05 0.00 0.78636 -9.78 blue -99 -99 -99
659886 171.239908 -1.698037 0.01975 8.34 -1525075278763069.50 -99.00 0.76511 nan blue -99 -99 -99
660186 171.822377 1.755596 0.02360 8.22 -2430128618486151.50 -99.00 0.73303 nan blue -99 -99 -99
647404 125.343919 20.910538 0.02194 10.18 2.73 0.00 1.54187 -9.75 blue -99 -99 -99
666649 184.219190 -2.495079 0.02268 8.50 0.50 0.00 0.80474 -8.80 blue -99 -99 -99
667795 186.685114 10.919176 0.02531 9.57 2.90 0.00 1.16771 -9.11 blue -99 -99 -99
129725 125.240175 40.290879 0.02550 9.63 0.01 1.00 1.19413 -11.53 red 3177 2 3
599929 162.872994 9.211265 0.02681 9.34 -3153291777601366.00 -99.00 1.07282 nan blue -99 -99 -99
600109 170.606861 14.195870 0.02431 9.94 -2359106789896107.50 -99.00 1.36321 nan blue -99 -99 -99
602229 146.957594 54.391904 0.02498 10.19 -2653577600941005.00 -99.00 1.54193 nan blue -99 -99 -99
602456 138.536437 27.528798 0.02680 9.99 -3112831090971911.00 -99.00 1.39130 nan blue -99 -99 -99
602646 138.385191 30.009651 0.02039 10.35 -1862312569200069.00 -99.00 1.72169 nan blue -99 -99 -99
648359 139.876293 33.648476 0.02373 10.07 0.95 0.00 1.45166 -10.10 blue -99 -99 -99
655085 161.204821 15.951160 0.02162 9.83 0.31 0.00 1.30070 -10.34 blue 438 33 44
603953 185.562620 25.951365 0.02333 9.94 -2152091185138047.50 -99.00 1.36328 nan blue -99 -99 -99
604759 250.181213 40.414666 0.02589 10.14 0.23 0.00 1.50234 -10.78 red -99 -99 -99
665714 182.167703 17.957117 0.02538 9.68 1.97 0.00 1.21965 -9.39 blue 7229 5 15
610690 178.320638 23.464522 0.02483 10.53 3.72 0.00 2.02494 -9.96 blue -99 -99 -99
662588 175.185410 22.446396 0.02373 10.33 3.22 0.00 1.69562 -9.82 blue 6338 16 23
298349 184.109523 47.025452 0.02417 10.95 5.35 0.00 4.08390 -10.22 blue -99 -99 -99
612446 193.081252 48.194733 0.02016 9.39 0.30 0.00 1.09282 -9.90 blue -99 -99 -99
667278 185.406483 -2.586531 0.02580 9.11 0.20 0.00 0.98681 -9.81 blue -99 -99 -99
131953 141.344179 50.553681 0.02530 10.36 0.69 0.00 1.73380 -10.52 red 3436 5 6
234 145.847503 0.675734 0.02660 9.95 0.00 1.00 1.36329 -12.60 red 951 17 21
342 146.842251 0.740816 0.02013 9.35 0.15 0.00 1.07914 -10.19 blue 7516 3 5
666056 183.019849 32.734118 0.02304 10.34 0.85 0.00 1.70506 -10.41 blue -99 -99 -99
667567 186.090431 9.292781 0.02341 11.21 2.62 0.00 6.80545 -10.79 red -99 -99 -99
619 147.895871 1.112065 0.02054 10.32 0.15 0.00 1.68184 -11.14 red 2227 44 52
667858 186.809731 -2.037675 0.02179 10.12 0.67 0.00 1.48693 -10.29 blue 4081 13 17
663950 178.116443 35.371362 0.02115 8.89 0.78 0.00 0.91929 -9.00 blue -99 -99 -99
664745 179.901746 -0.958523 0.02500 8.99 0.03 0.00 0.94945 -10.57 red -99 -99 -99
663811 177.778667 55.078717 0.01947 10.98 -1708976131113927.00 -99.00 4.37368 nan blue -99 -99 -99
664979 180.483786 2.096079 0.02130 8.79 -2132521222624411.25 -99.00 0.88826 nan blue -99 -99 -99
665263 181.033884 -3.003909 0.01910 7.72 0.28 0.00 0.62501 -8.28 blue -99 -99 -99
665161 180.865772 22.036067 0.02146 7.87 -1872144900495407.00 -99.00 0.65441 nan blue -99 -99 -99
660017 171.558576 7.840848 0.02098 10.10 0.16 0.00 1.47365 -10.89 red -99 -99 -99
664649 179.683069 -2.126086 0.02035 8.88 -1709312980819299.50 -99.00 0.91544 nan blue -99 -99 -99
657626 166.510704 4.432076 0.02143 10.28 0.27 0.00 1.64333 -10.85 red -99 -99 -99
664405 179.206514 12.775850 0.02148 9.63 1.52 0.00 1.19622 -9.45 blue -99 -99 -99
652219 155.464989 0.410106 0.02134 10.12 0.14 0.00 1.49031 -10.96 red 11191 3 3
673140 196.497980 62.118959 0.02689 9.62 0.00 1.00 1.19082 -12.64 red 2672 17 19
2746 157.229229 -0.914969 0.01885 9.03 0.01 1.00 0.96486 -10.99 red 3953 12 14
663047 176.093065 8.175821 0.01965 9.88 -1589942094695985.25 -99.00 1.32512 nan blue 6123 2 7
669858 190.762841 -1.284158 0.02386 10.15 -2460948156207463.00 -99.00 1.51330 nan blue -99 -99 -99
665307 181.128171 2.342591 0.02001 9.40 0.15 0.00 1.09995 -10.24 blue -99 -99 -99
662856 175.664860 24.821707 0.02101 10.41 4.29 0.00 1.80617 -9.78 blue -99 -99 -99
672008 194.591910 27.891728 0.02427 9.76 0.00 0.00 1.25854 -14.08 red 11804 234 429
672036 194.626745 28.014849 0.02384 10.42 2.01 0.00 1.81767 -10.12 blue 11804 234 429
5275 170.721535 -0.931199 0.02436 9.78 0.65 0.00 1.26700 -9.96 blue 2831 12 17
672293 195.051749 27.781702 0.02332 9.79 -2276082493425635.50 -99.00 1.27332 nan blue 11804 234 429
141766 239.486936 48.039333 0.02104 8.94 0.00 1.00 0.93423 -12.16 red 6285 4 5
141843 238.465889 47.881391 0.02050 9.46 0.11 0.00 1.12072 -10.41 blue 14941 2 7
674349 199.174349 31.367850 0.01925 9.52 1.59 0.00 1.14919 -9.32 blue 3005 22 26
143844 250.861612 39.529092 0.02082 8.71 0.22 0.00 0.86438 -9.38 blue 11075 4 5
667669 186.382779 -2.816117 0.02600 8.67 0.01 0.00 0.85090 -10.85 red -99 -99 -99
664842 180.087787 -1.591798 0.01916 8.82 -1501049225534345.00 -99.00 0.89889 nan blue -99 -99 -99
669228 189.827359 28.904227 0.02442 10.62 0.33 0.00 2.27372 -11.10 red -99 -99 -99
146169 143.552220 46.707976 0.02677 11.07 1.98 0.00 5.18019 -10.78 red 4181 6 11
146239 143.463624 47.320116 0.02612 9.23 0.14 0.00 1.03175 -10.10 blue 12043 2 3
146279 144.905479 48.145024 0.02493 8.97 0.01 1.00 0.94251 -10.84 red 6822 23 38
146675 170.533918 4.692809 0.02089 9.94 1.56 0.00 1.36491 -9.75 blue 1959 8 11
665611 181.842860 27.851821 0.02584 10.24 2.47 0.00 1.59189 -9.85 blue -99 -99 -99
147677 176.488069 4.747935 0.02090 8.95 0.06 1.00 0.93860 -10.17 blue -99 -99 -99
666809 184.482920 5.869373 0.02348 9.82 0.65 0.00 1.28948 -10.00 blue 1266 10 14
669676 190.530657 5.507339 0.02351 9.21 0.99 0.00 1.02556 -9.22 blue 6363 3 7
148707 179.884486 6.107027 0.02121 8.51 0.00 1.00 0.80906 -11.41 red 8275 3 6
668521 188.339208 13.224797 0.02491 9.14 0.24 0.00 0.99857 -9.75 blue -99 -99 -99
672084 194.670439 27.826960 0.02064 9.29 0.01 0.00 1.05515 -11.53 red 11804 234 429
671778 194.057713 27.752439 0.02274 10.13 -2084582403076544.75 -99.00 1.49914 nan blue -99 -99 -99
671548 193.526257 29.242125 0.02487 9.74 0.00 0.00 1.24725 -12.55 red 8988 3 4
666606 184.141860 33.450368 0.02228 9.89 1.24 0.00 1.33135 -9.79 blue -99 -99 -99
151867 197.395143 4.950525 0.02405 10.67 0.00 1.00 2.45546 -12.99 red 12160 2 3
671716 193.903765 -0.882929 0.02280 9.75 2.69 0.00 1.25207 -9.32 blue -99 -99 -99
667063 184.920643 -2.793433 0.02160 8.80 0.08 0.00 0.89094 -9.87 blue -99 -99 -99
663115 176.224996 19.792265 0.02692 8.10 0.00 0.00 0.70343 -10.58 red -99 -99 -99
670311 191.394473 27.060833 0.02292 11.03 -2069942005291240.00 -99.00 4.75458 nan blue -99 -99 -99
153280 207.483569 4.139814 0.02421 10.16 141131583114584.53 -99.00 1.52334 3.99 blue 9636 3 8
672830 195.879241 8.329046 0.02142 9.55 5.10 0.00 1.15951 -8.84 blue -99 -99 -99
671559 193.548020 -3.678387 0.02260 8.87 0.58 0.00 0.91172 -9.10 blue -99 -99 -99
153517 209.088451 5.528306 0.02481 9.62 0.56 0.00 1.18872 -9.87 blue 9884 6 13
646785 114.949169 24.469199 0.02458 9.43 0.01 1.00 1.10899 -11.60 red 1562 12 16
154271 116.979367 27.038855 0.02678 8.76 0.12 0.00 0.87761 -9.69 blue 6887 16 18
154349 118.383685 27.742882 0.02148 9.14 0.00 1.00 1.00111 -11.83 red 1562 12 16
154553 118.032658 27.483921 0.02680 10.93 1.17 0.00 3.86507 -10.86 red 6887 16 18
694105 200.883915 13.783662 0.02411 8.52 0.79 0.00 0.80981 -8.62 blue -99 -99 -99
694119 202.962837 14.129082 0.02527 8.97 0.18 0.00 0.94136 -9.71 blue -99 -99 -99
697641 188.999011 1.808345 0.02300 8.53 -2164855651486522.50 -99.00 0.81246 nan blue -99 -99 -99
694152 207.026212 12.072483 0.02343 9.72 2.72 0.00 1.23698 -9.28 blue -99 -99 -99
694168 207.511979 15.902949 0.02254 9.81 -2329373072533159.00 -99.00 1.28558 nan blue -99 -99 -99
694195 195.275798 11.506409 0.02241 8.78 0.09 0.00 0.88355 -9.81 blue 5181 2 4
695584 173.232013 -4.021639 0.02004 9.05 1.05 0.00 0.97091 -9.03 blue -99 -99 -99
696947 164.322008 0.501981 0.02420 8.74 -2488982275260705.50 -99.00 0.87082 nan blue -99 -99 -99
696795 161.288116 0.075209 0.02610 9.80 -2755732257917244.50 -99.00 1.27701 nan blue 8180 9 9
696280 189.394604 -3.500027 0.02300 8.39 0.00 0.00 0.77531 -12.87 red -99 -99 -99
11584 202.212360 -0.365477 0.02179 9.02 0.01 0.00 0.96113 -11.17 red 9948 3 4
